person_id,name,position,current_level,suggested_level,gap,overall,role_score,role,grades,club,league
15452,Mustafa Eskihellaç,CM,79,69,10,70,69,Metodista,47,Trabzonspor,Süper Lig
9174,Brandon Servania,CM,79,69,10,72,69,Metodista,32,FC Dallas,Major League Soccer
16136,Patrick William,CD,79,69,10,74,69,Zagueiro,40,FC Porto,Liga Portugal
9736,Conor Coady,CD,79,69,10,69,69,Stopper,43,Wrexham,
22199,M. Woledzi,CM,79,69,10,68,69,Metodista,47,Fredrikstad,
18007,Tjaronn Chery,CM,79,69,10,71,69,Metodista,47,NEC,
17728,Sven Sprangler,CM,79,69,10,72,69,Metodista,32,St Johnstone,
22800,V. Ševelj,CM,79,69,10,68,69,Metodista,47,Dundee,
12456,Javier Manquillo,WD,79,69,10,68,69,Carrilero,41,Celta Vigo,La Liga
11408,Gift Orban,CF,79,69,10,69,69,Poacher,53,1899 Hoffenheim,Bundesliga
15680,Nicolas Janvier,CM,79,69,10,68,69,Metodista,47,Alanyaspor,Süper Lig
17230,Scott Malone,WD,79,69,10,71,69,Carrilero,43,Millwall,Championship
10359,Djevencio van der Kust,WD,79,69,10,70,69,Carrilero,41,Heracles,
17500,Sofiane Alakouch,CD,79,69,10,69,69,Stopper,41,Paris FC,Ligue 2
17303,Sem Scheperman,CM,79,69,10,71,69,Metodista,46,Heracles,
11482,Gonçalo Esteves,CD,79,69,10,74,69,Zagueiro,32,AZ,
11504,Görkem Sağlam,CM,79,69,10,74,69,Metodista,32,Kayserispor,Süper Lig
20689,T. Jabol-Folcarelli,WM,79,69,10,70,69,Winger,47,Trabzonspor,Süper Lig
20669,J. Homawoo,CM,79,69,10,68,69,Metodista,45,Standard Liège,Belgian Pro League
12846,Jon Russell,CM,79,69,10,72,69,Metodista,32,Barnsley,
17882,Théo Sainte-Luce,WD,79,69,10,69,69,Carrilero,41,Montpellier,Ligue 1
17855,Terence Vancooten,CD,79,69,10,72,69,Zagueiro,32,Reading,League One
13181,Julian Lelieveld,CD,79,69,10,73,69,Zagueiro,32,Vitesse,Eerste Divisie
15831,Odysseus Velanas,CM,79,69,10,73,69,Metodista,32,PEC Zwolle,Eredivisie
19593,Rafał Kurzawa,WM,79,69,10,68,69,Winger,47,,
15260,Mitch Clark,WD,79,69,10,72,69,Carrilero,32,Aston Villa,Premier League
22164,Lü Zhuoyi,DM,79,69,10,70,69,Sentinelle,46,,
15300,Mohamed Sherif,CM,79,69,10,73,69,Metodista,32,Wadi Degla,
14653,Martin Olsson,CM,79,69,10,67,69,Mezzala,46,Malmö FF,Allsvenskan
12669,João Ferreira,WD,79,69,10,68,69,Carrilero,41,AS Saint-Étienne,Ligue 1
15364,Mor Ndiaye,CM,79,69,10,67,69,Metodista,46,Pogoń Szczecin,Ekstraklasa
20612,K. Diks,CM,79,69,10,74,69,Metodista,47,Borussia Mönchengladbach,Bundesliga
15918,Ollie Clarke,CM,79,69,10,73,69,Metodista,32,Bristol Rovers,
16741,Robin Pröpper,CD,79,69,10,70,69,Stopper,41,FC Twente,Vrouwen Eredivisie
15424,Muhammed Gümüşkaya,CM,79,69,10,73,69,Metodista,32,Samsunspor,
16757,Rodrigo Becão,CD,79,69,10,70,69,Stopper,41,Fenerbahçe,
22160,N. Lavanchy,CM,79,69,10,70,69,Tuttocampista,47,FC Sion,Swiss Super League
22152,M. Tønnessen,CM,79,69,10,68,69,Metodista,47,,
12606,Jesús Castillo,CM,79,69,10,72,69,Metodista,32,Universitario de Deportes,
18068,Tom Naylor,CD,79,69,10,73,69,Zagueiro,32,Albion F.C.,Primera División Amateur de Uruguay
12763,Joel Pereira,WD,79,69,10,73,69,Lateral,32,RKC Waalwijk,Eerste Divisie
221,Alessandro,CM,79,69,10,66,69,Mezzala,56,,
7658,Aaron Herrera,CD,79,69,10,74,69,Zagueiro,32,Real Salt Lake,Major League Soccer
13673,Kyle Magennis,CM,79,69,10,73,69,Metodista,32,Kilmarnock,
11335,George Thomason,CM,79,69,10,71,69,Metodista,47,Wrexham,
12087,Ivo Pinto,CD,79,69,10,70,69,Zagueiro,41,Fortuna Sittard,Eredivisie
11467,Godfried Roemeratoe,CM,79,69,10,72,69,Metodista,32,RKC Waalwijk,Eerste Divisie
11729,Hasan Ali Kaldırım,WD,79,69,10,73,69,Lateral,32,,
12259,Jakub Kadák,CM,79,69,10,69,69,Mezzala,47,Luzern,
12025,Isak Jensen,CM,79,69,10,70,69,Metodista,47,AZ,
15014,Memo Rodríguez,CM,79,69,10,66,69,Mezzala,44,Sporting Kansas City,Major League Soccer
15266,Mitchell Weiser,WD,79,69,10,74,69,Lateral,41,Werder Bremen,Bundesliga
12062,Ivan Ilić,CM,79,69,10,73,69,Metodista,41,Torino,Serie A
11702,Harry Paton,CM,79,69,10,73,69,Metodista,32,Motherwell,
17297,Sekou Mara,CF,79,69,10,71,69,Poacher,41,Auxerre,Ligue 1
13065,Josh Murphy,CM,79,69,10,69,69,Metodista,41,Oxford United,Championship
13107,Jota,CF,79,69,10,76,69,Poacher,32,Celtic,Scottish Premiership
22767,M. Poaty,CM,79,69,10,70,69,Tuttocampista,47,Lausanne,
20527,T. Akimoto,CD,79,69,10,73,69,Stopper,41,,
12614,Jetro Willems,WD,79,69,10,71,69,Lateral,41,NEC,
7664,Aaron Long,CD,79,69,10,67,69,Zagueiro,41,New York Red Bulls,
15818,Nuno Sequeira,CD,79,69,10,73,69,Zagueiro,32,Pendikspor,TFF First League
17037,Salem M'Bakata,CM,79,69,10,72,69,Metodista,32,Gaziantep,
18634,Yaw Ackah,CM,79,69,10,72,69,Metodista,32,Kayserispor,Süper Lig
7884,Adrià Altimira,WF,79,69,10,73,69,Inside Forward,32,Villarreal,La Liga
8035,Alberto Marí,CF,79,69,10,71,69,Poacher,32,Valencia,La Liga
17904,Thierry Correia,WD,79,69,10,69,69,Carrilero,51,Valencia,La Liga
22763,D. Abels,CM,79,69,10,69,69,Metodista,47,Grasshoppers,
9616,Christopher Jullien,CD,79,69,10,68,69,Stopper,41,Montpellier,Ligue 1
15743,Nikolas Dyhr,CD,79,69,10,68,69,Zagueiro,41,Randers FC,Danish Superliga
14866,Matty Foulds,CD,79,69,10,72,69,Zagueiro,32,Everton,Premier League
11724,Harvey Rodgers,CD,79,69,10,72,69,Zagueiro,32,Accrington Stanley,League Two
9452,Cedric Itten,CM,79,69,10,67,69,Metodista,46,BSC Young Boys,Swiss Super League
15151,Miguel Maga,CD,79,69,10,68,69,Stopper,41,Vitória Guimarães,
8518,Andy Cannon,CM,79,69,10,73,69,Metodista,32,Wrexham,
8796,August Mikkelsen,CM,79,69,10,73,69,Metodista,32,Tromsø IL,Eliteserien
8625,Antoni Kozubal,CM,79,69,10,67,69,Metodista,47,KKS Lech Poznań,Ekstraklasa
14610,Marlon Fossey,CM,79,69,10,70,69,Metodista,47,Standard Liège,Belgian Pro League
14614,Marnon Busch,WD,79,69,10,69,69,Carrilero,51,Heidenheim,Bundesliga
11474,Gökhan Sazdağı,CM,79,69,10,73,69,Metodista,32,Kayserispor,Süper Lig
17067,Sam Greenwood,CF,79,69,10,68,69,Poacher,43,Leeds United,Championship
15201,Mikel Villanueva,CD,79,69,10,67,69,Stopper,41,Vitória Guimarães,
17127,Samuel Holmén,CM,79,69,10,67,69,Metodista,45,IF Elfsborg,Allsvenskan
11481,Gonçalo Costa,WM,79,69,10,72,69,Winger,32,Estoril,
13769,Lazaros Lamprou,CM,79,69,10,69,69,Metodista,47,Fortuna Sittard,Eredivisie
9294,Callum Camps,CM,79,69,10,73,69,Metodista,32,,
9236,Bruno Jordão,CM,79,69,10,67,69,Metodista,47,Radomiak Radom,Ekstraklasa
13434,Kenny McLean,DM,79,69,10,71,69,Sentinelle,56,Norwich City,Championship
10609,Emeka Eneli,CM,79,69,10,66,69,Metodista,46,Real Salt Lake,Major League Soccer
14054,Luca Garritano,CM,79,69,10,74,69,Metodista,32,Frosinone,Serie B
9693,Cody Drameh,WD,79,69,10,71,69,Carrilero,41,Hull City,Championship
13533,Kieran Sadlier,CM,79,69,10,73,69,Metodista,32,Bolton Wanderers,
9841,Dal Varešanović,CM,79,69,10,73,69,Metodista,32,Rizespor,
16892,Ruben Roosken,CD,79,69,10,72,69,Zagueiro,32,Oxford United,Championship
9838,Dairon Asprilla,CM,79,69,10,66,69,Mezzala,46,Portland Timbers,Major League Soccer
13577,Kjell Wätjen,AM,79,69,10,72,69,Trequartista,32,VfL Bochum,Bundesliga
10504,Edwin Cerrillo,CM,79,69,10,63,69,Metodista,47,FC Dallas,Major League Soccer
11192,Fredrik Sjøvold,CM,79,69,10,70,69,Metodista,47,Bodø/Glimt,
10760,Erik Jirka,CM,79,69,10,67,69,Metodista,47,Viktoria Plzeň,
16814,Romelle Donovan,AM,79,69,10,70,69,Trequartista,32,Brentford,Premier League
16838,Ronnie Edwards,CD,79,69,10,67,69,Zagueiro,41,Southampton,Premier League
11029,Filip Prebsl,CM,79,69,10,67,69,Mezzala,46,FC Slovan Liberec,Czech First League
11284,Gaute Høberg Vetti,CM,79,69,10,72,69,Metodista,32,Sarpsborg 08,
11519,Grant Ward,CM,79,69,10,73,69,Metodista,32,Bristol Rovers,
20429,N. Remberg,CM,79,69,10,72,69,Metodista,47,Hamburger SV,2. Bundesliga
16883,Rúben Fernandes,CD,79,69,10,73,69,Zagueiro,32,SC Farense,
13644,Kristoffer Peterson,CM,79,69,10,70,69,Mezzala,47,Fortuna Sittard,Eredivisie
12883,Jonna van de Velde,CM,79,69,10,73,69,Metodista,32,,
11101,Formose Mendy,CD,79,69,10,69,69,Stopper,41,Lorient,Ligue 2
13036,Josh Benson,CM,79,69,10,73,69,Metodista,32,Barnsley,
13878,Lewie Coyle,WD,79,69,10,74,69,Carrilero,32,Leeds United,Championship
20421,Teo Quintero,CM,79,69,10,69,69,Metodista,47,Sparta Rotterdam,Eredivisie
14528,Marin Petkov,WF,79,69,10,69,69,Extremo,43,PFC Levski Sofia,First Professional Football League
9164,Brandon Bye,WD,79,69,10,68,69,Carrilero,40,New England Revolution,Major League Soccer
22728,R. Frej,CM,79,69,10,66,69,Metodista,47,GAIS,Allsvenskan
15102,Michał Rakoczy,CM,79,69,10,73,69,Metodista,32,Górnik Zabrze,Ekstraklasa
4414,Lukáš Mareček,CM,79,69,10,70,69,Metodista,33,FK Teplice,Czech First League
4429,Luke Brattan,CM,79,69,10,66,69,Metodista,49,Sydney FC,A-League Women
14777,Mats Knoester,CD,79,69,10,68,69,Stopper,41,Aberdeen,
14452,Marcelo Weigandt,CD,79,69,10,67,69,Stopper,40,,
13922,Liam Donnelly,CD,79,69,10,73,69,Zagueiro,32,St Mirren,
15097,Michał Gurgul,CM,79,69,10,65,69,Mezzala,46,KKS Lech Poznań,Ekstraklasa
11070,Florent Hadergjonaj,WD,79,69,10,66,69,Carrilero,50,Alanyaspor,Süper Lig
13943,Liam Polworth,CM,79,69,10,69,69,Metodista,47,Kilmarnock,
15957,Ondřej Zmrzlý,CD,79,69,10,71,69,Zagueiro,41,Slavia Prague,
14239,Luke McNally,CD,79,69,10,72,69,Zagueiro,32,Stoke City,Championship
18284,Valentin Atangana,CM,79,69,10,68,69,Metodista,41,Reims,Ligue 1
17351,Sérgio Oliveira,CM,79,69,10,71,69,Metodista,55,Galatasaray,Süper Lig
14019,Loret Sadiku,CD,79,69,10,72,69,Zagueiro,32,,
16471,Ramon Terrats,AM,79,69,10,73,69,Trequartista,45,Villarreal,La Liga
14050,Luca Caldirola,CD,79,69,10,68,69,Stopper,43,Darmstadt,Bundesliga
13918,Liam Cooper,CD,79,69,10,68,69,Zagueiro,38,Sheffield Wednesday,Championship
9407,Carlos Terán,CD,79,69,10,65,69,Stopper,41,Envigado,
20342,F. Bacher,CM,79,69,10,69,69,Metodista,47,Estoril,
13885,Lewis Dunk,CD,79,69,10,68,69,Stopper,52,Brighton,Premier League
13925,Liam Gibson,WD,79,69,10,71,69,Carrilero,32,Morecambe,League Two
13716,Lars Olden Larsen,CM,79,69,10,68,69,Metodista,46,NEC,
11672,Harrison Ashby,WD,79,69,10,71,69,Carrilero,32,Newcastle United,Premier League
13625,Kostyantyn Vivcharenko,CD,79,69,10,73,69,Zagueiro,32,Dynamo Kyiv,
20282,D. Haspolat,CM,79,69,10,71,69,Metodista,47,KVC Westerlo,
11231,Gabriel Pec,CD,79,69,10,66,69,Stopper,40,Vasco da Gama,
12468,Jay Matete,CM,79,69,10,73,69,Metodista,32,Fleetwood Town,League Two
13895,Lewis Mayo,CM,79,69,10,66,69,Tuttocampista,47,Kilmarnock,
20264,B. Heynen,CM,79,69,10,74,69,Metodista,47,Genk,
12949,Jordy Makengo,WD,79,69,10,68,69,Carrilero,50,Freiburg,Bundesliga
10815,Ethan Laird,WD,79,69,10,71,69,Carrilero,41,Birmingham City,Championship
14852,Mattia Caldara,CD,79,69,10,69,69,Stopper,41,AC Milan,Serie A
20222,T. Devlin,CM,79,69,10,72,69,Metodista,47,Portsmouth,Championship
16539,Reda Belahyane,WM,79,69,10,64,69,Winger,55,Lazio,Serie A
16572,Rémy Vita,CD,79,69,10,74,69,Zagueiro,32,Tondela,
9010,Benno Schmitz,WD,79,69,10,70,69,Lateral,41,1. FC Köln,Bundesliga
15629,Niccolò Pierozzi,WD,79,69,10,74,69,Lateral,32,Salernitana,Serie B
10765,Erik Thommy,CM,79,69,10,66,69,Mezzala,55,Sporting Kansas City,Major League Soccer
15236,Million Manhoef,WF,79,69,10,71,69,Inside Forward,43,Stoke City,Championship
15740,Nikola Sekulov,WF,79,69,10,72,69,Inside Forward,32,Juventus,Serie A
15674,Nicolas Firmino,CM,79,69,10,70,69,Metodista,32,Atlanta United,
16514,Raúl Torrente,CD,79,69,10,67,69,Stopper,41,Granada,Segunda División
6023,Ramis,CD,79,69,10,73,69,Zagueiro,34,,
12898,Jordan Beyer,CD,79,69,10,74,69,Zagueiro,32,Burnley,Championship
8254,Ali McCann,CM,79,69,10,71,69,Tuttocampista,47,Preston North End,Championship
7086,Thimothée Kolodziejczak,WD,79,69,10,67,69,Lateral,43,Paris FC,Ligue 2
9008,Benji Kikanović,WM,79,69,10,70,69,Winger,32,San Jose Earthquakes,Major League Soccer
9527,Chey Dunkley,CD,79,69,10,71,69,Zagueiro,32,Oxford United,Championship
16610,Ricardo Horta,WF,79,69,10,73,69,Extremo,44,Braga,Liga Portugal
8055,Alejandro Urzua,CM,79,69,10,68,69,Metodista,32,FC Dallas,Major League Soccer
10650,Emirhan Topçu,CM,79,69,10,69,69,Metodista,47,Beşiktaş,
10341,Dion Sanderson,CD,79,69,10,65,69,Stopper,40,Birmingham City,Championship
16565,Rémi Walter,CM,79,69,10,67,69,Metodista,53,Sporting Kansas City,Major League Soccer
16507,Raúl García,CM,79,69,10,69,69,Metodista,58,Osasuna,La Liga
23033,O. Selnæs,CM,79,69,10,72,69,Metodista,46,Rosenborg,
22890,Vinícius Nogueira,WM,79,69,10,69,69,Winger,46,Vålerenga,
14550,Mario Stroeykens,CM,79,69,10,68,69,Mezzala,47,Anderlecht,Belgian Pro League
13783,Leart Paqarada,WD,79,69,10,70,69,Carrilero,41,1. FC Köln,Bundesliga
10496,Eduard Löwen,CD,79,69,10,67,69,Stopper,50,St. Louis City SC,Major League Soccer
14356,Malick Mbaye,CD,79,69,10,70,69,Stopper,32,Metz,Ligue 2
3226,Javi Márquez,CM,79,69,10,69,69,Metodista,35,,
4832,Marvin Chávez,DM,79,69,10,72,69,Sentinelle,35,AZ,
3599,José Ángel,WD,79,69,10,73,69,Lateral,34,,
9549,Chris Durkin,CD,79,69,10,66,69,Stopper,40,D.C. United,Major League Soccer
16464,Ramazan Civelek,CM,79,69,10,67,69,Mezzala,47,Kayserispor,Süper Lig
14367,Malte Amundsen,CD,79,69,10,67,69,Stopper,41,Columbus Crew,Major League Soccer
4372,Luciano,CF,79,69,10,74,69,Poacher,55,,
4349,Luca Cigarini,CM,79,69,10,70,69,Metodista,43,,
3061,Iván Pillud,CM,79,69,10,68,69,Mezzala,47,Racing Club,Argentine Primera División
11751,Hayden Carter,CD,79,69,10,67,69,Stopper,41,Blackburn Rovers,Championship
8352,Amine Bassi,CM,79,69,10,66,69,Metodista,46,Houston Dynamo FC,Major League Soccer
14774,Mats Deijl,CD,79,69,10,68,69,Zagueiro,41,Go Ahead Eagles,Eredivisie
10400,Donald Love,CD,79,69,10,71,69,Zagueiro,32,Morecambe,League Two
14688,Marwane Saâdane,CM,79,69,10,65,69,Metodista,47,Al-Fateh,
14381,Mandela Egbo,CD,79,69,10,72,69,Zagueiro,32,Charlton Athletic,League One
14494,Marcus Edwards,WF,79,69,10,70,69,Inside Forward,47,Burnley,Championship
14418,Marc Bola,WD,79,69,10,69,69,Carrilero,41,Watford,Championship
10219,Denis Suárez,CM,79,69,10,73,69,Metodista,36,Alavés,La Liga
14465,Marco Kana,CM,79,69,10,67,69,Metodista,45,Anderlecht,Belgian Pro League
14650,Martin Minchev,CM,79,69,10,69,69,Metodista,47,Cracovia,
14656,Martín Payero,CM,79,69,10,67,69,Mezzala,56,Cremonese,
4690,Mario Gaspar,WD,79,69,10,74,69,Lateral,34,Watford,Championship
8323,Amadou Diawara,CM,79,69,10,70,69,Metodista,41,Anderlecht,Belgian Pro League
5216,Miranda,CD,79,69,10,71,69,Stopper,44,,
15149,Miguel Freckleton,CM,79,69,10,67,69,Metodista,47,St Mirren,
3592,Jorge Valdivia,AM,79,69,10,72,69,Trequartista,34,,
9938,Daniel Maldini,AM,79,69,10,72,69,Trequartista,41,Atalanta,Serie A
9267,Bünyamin Balcı,CM,79,69,10,70,69,Tuttocampista,46,Antalyaspor,Süper Lig
10701,Enes Unal,CF,79,69,10,75,69,Poacher,32,Bournemouth,Premier League
7820,Adam Chicksen,WD,79,69,10,71,69,Carrilero,34,Brighton,Premier League
10623,Emil Konradsen Ceide,WF,79,69,10,71,69,Inside Forward,42,Sassuolo,Serie B
8895,Bart Vriends,CD,79,69,10,65,69,Stopper,41,Sparta Rotterdam,Eredivisie
8867,Bali Mumba,WF,79,69,10,74,69,Inside Forward,32,Plymouth Argyle,Championship
14803,Matt Polster,CD,79,69,10,66,69,Stopper,41,New England Revolution,Major League Soccer
11829,Hrvoje Smolčić,CD,79,69,10,70,69,Zagueiro,41,HNK Rijeka,Croatian Football League
14071,Lucas Andersen,WF,79,69,10,73,69,Inside Forward,32,Aalborg BK,
9311,Callum Slattery,CM,79,69,10,69,69,Metodista,47,Motherwell,
19683,Gustav Svensson,CM,79,69,10,67,69,Metodista,46,IFK Göteborg,Allsvenskan
21374,D. Murkin,AM,79,69,10,70,69,Trequartista,42,Derby County,Championship
21375,Gustavo Garcia,DM,79,69,10,71,69,Sentinelle,45,Famalicão,
23187,E. Kahl,CM,79,69,10,70,69,Metodista,46,AGF Aarhus,
23196,N. Wojtuszek,CM,79,69,10,68,69,Metodista,47,Jagiellonia Białystok,Ekstraklasa
19071,Josip Brekalo,WM,79,69,10,69,69,Winger,56,Real Oviedo,Segunda División
18721,Yvandro Borges Sanches,CM,79,69,10,69,69,Metodista,47,Heracles,
8793,Attila Szalai,CD,79,69,10,67,69,Zagueiro,41,Kasımpaşa,
9608,Christoph Klarer,CD,79,69,10,66,69,Stopper,50,Birmingham City,Championship
18673,Younes Taha,AM,79,69,10,68,69,Trequartista,43,FC Groningen,Eredivisie
23208,W. Dammers,CM,79,69,10,70,69,Metodista,46,Randers FC,Danish Superliga
15484,Naci Ünüvar,CM,79,69,10,73,69,Metodista,32,FC Twente,Vrouwen Eredivisie
16214,Paweł Bochniewicz,CD,79,69,10,71,69,Zagueiro,32,Heerenveen,
8754,Asger Sørensen,CD,79,69,10,73,69,Zagueiro,32,Sparta Prague,
23406,O. Villadsen,WM,79,69,10,71,69,Winger,47,,
23453,Gan Chao,CM,79,69,10,71,69,Metodista,46,,
23478,F. Lissah,CM,79,69,10,69,69,Metodista,47,Falkirk,
22447,T. Sørås,CM,79,69,10,69,69,Metodista,46,,
14899,Max Bruns,CM,79,69,10,70,69,Metodista,46,FC Twente,Vrouwen Eredivisie
11563,Guro Reitan,WF,79,69,10,73,69,Inside Forward,32,Chelsea WFC,Women's Super League
23503,N. Røjkjær,CM,79,69,10,71,69,Metodista,47,Nordsjaelland,
18278,Václav Jemelka,CD,79,69,10,73,69,Zagueiro,41,Viktoria Plzeň,
23539,D. Høegh,CM,79,69,10,67,69,Metodista,47,Randers FC,Danish Superliga
23553,I. Zhelizko,CM,79,69,10,71,69,Metodista,47,Lechia Gdańsk,
23565,Simon Gustafson,CM,79,69,10,72,69,Metodista,47,BK Häcken,Allsvenskan
11744,Hassani Dotson,CM,79,69,10,66,69,Metodista,45,Minnesota United FC,Major League Soccer
23975,S. Hezze,CM,79,69,10,70,69,Metodista,47,OL,
18415,Vladimir Coufal,WD,79,69,10,72,69,Lateral,51,1899 Hoffenheim,Bundesliga
24064,S. Martinsson Ngouali,CM,79,69,10,71,69,Metodista,44,Brommapojkarna,
24146,S. Wæver,CM,79,69,10,66,69,Tuttocampista,46,,
22405,Y. Gurfinkel,WM,79,69,10,68,69,Winger,46,,
24230,S. Radić,CM,79,69,10,67,69,Metodista,46,Viborg,
24277,A. Sher,CM,79,69,10,70,69,Metodista,47,Sarpsborg 08,
24305,A. Bakasetas,AM,79,69,10,73,69,Trequartista,44,Panathinaikos,
17883,Theo Vassell,CD,79,69,10,72,69,Zagueiro,32,Salford City,League Two
24336,A. Poulsen,CM,79,69,10,69,69,Mezzala,46,Silkeborg,
952,Bruno Cesar,CM,79,69,10,69,69,Mezzala,32,Penafiel,
17851,Tennai Watson,CD,79,69,10,72,69,Zagueiro,32,Reading,League One
22384,B. Kurtulus,CM,79,69,10,66,69,Metodista,46,Halmstads BK,Allsvenskan
18351,Victor Wanyama,DM,79,69,10,71,69,Sentinelle,41,CF Montréal,Major League Soccer
22652,J. Taaje,CM,79,69,10,67,69,Metodista,47,OM,Ligue 1
22379,S. Findlay,CM,79,69,10,67,69,Metodista,47,Heart of Midlothian FC,
11614,Halil Akbunar,CM,79,69,10,69,69,Metodista,47,Pendikspor,TFF First League
9585,Christian Kabasele,CD,79,69,10,66,69,Stopper,50,Udinese,Serie A
9783,Craig Halkett,CD,79,69,10,69,69,Stopper,41,Heart of Midlothian FC,
12727,Joe Mendes,CD,79,69,10,67,69,Stopper,41,Samsunspor,
9353,Caolan Boyd-Munce,CM,79,69,10,72,69,Metodista,32,Wycombe Wanderers,
24788,Rodinei,WM,79,69,10,72,69,Winger,47,OL,
24864,Cheikh Mamadou Diabaté,CM,79,69,10,68,69,Metodista,46,Wolfsberger AC,Austrian Bundesliga
24936,M. Šviderský,CM,79,69,10,69,69,Mezzala,45,Slovácko,
23143,G. Tomasiewicz,CM,79,69,10,70,69,Metodista,47,Piast Gliwice,Ekstraklasa
25119,L. Vraa-Jensen,CM,79,69,10,65,69,Tuttocampista,45,Grazer AK,Austrian Bundesliga
25152,J. Adjetey,CM,79,69,10,66,69,Metodista,46,FC Basel 1893,Swiss Super League
9465,Cenk Özkacar,CD,79,69,10,69,69,Zagueiro,50,1. FC Köln,Bundesliga
12602,Jessy Deminguet,CM,79,69,10,68,69,Mezzala,56,Metz,Ligue 2
17524,Sonny Carey,CM,79,69,10,68,69,Metodista,47,Charlton Athletic,League One
18230,Tyrhys Dolan,WF,79,69,10,70,69,Inside Forward,47,Espanyol,La Liga
25289,F. Tingager,CM,79,69,10,68,69,Metodista,46,AGF Aarhus,
25328,T. Wójtowicz,CM,79,69,10,69,69,Tuttocampista,46,Lechia Gdańsk,
25355,Miguel Silva,DM,79,69,10,70,69,Sentinelle,46,Universitatea Cluj,
25393,Gao Zhunyi,CM,79,69,10,69,69,Metodista,46,,
8893,Bart van Rooij,WD,79,69,10,69,69,Carrilero,41,FC Twente,Vrouwen Eredivisie
25469,D. Janošek,CM,79,69,10,71,69,Metodista,47,OL,
25538,K. Rüegg,DM,79,69,10,71,69,Sentinelle,47,FC Basel 1893,Swiss Super League
25697,M. Rundić,CM,79,69,10,67,69,Metodista,45,Slovácko,
8887,Barrie McKay,CM,79,69,10,72,69,Metodista,32,Livingston FC,
25722,Daniel Penha,AM,79,69,10,70,69,Trequartista,42,,
8503,Andrew Privett,CM,79,69,10,64,69,Metodista,45,Charlotte FC,Major League Soccer
10134,David Zima,CD,79,69,10,68,69,Zagueiro,50,Slavia Prague,
18241,Ufuk Akyol,CM,79,69,10,73,69,Metodista,32,Konyaspor,Süper Lig
18051,Tom Hamer,WD,79,69,10,73,69,Carrilero,32,,
10204,Demir Ege Tıknaz,WM,79,69,10,72,69,Winger,32,Braga,Liga Portugal
14847,Matthieu Udol,WD,79,69,10,71,69,Carrilero,50,Lens,Ligue 1
10733,Erdoğan Yeşilyurt,CM,79,69,10,73,69,Metodista,32,Antalyaspor,Süper Lig
26676,S. Balaure,WM,79,69,10,70,69,Winger,47,,
7852,Adam Sørensen,CM,79,69,10,68,69,Tuttocampista,47,Odense Boldklub,Danish Superliga
26748,R. Rasch,CM,79,69,10,69,69,Metodista,46,,
10073,David Datro Fofana,CF,79,69,10,68,69,Poacher,52,Strasbourg,Ligue 1
27089,L. Kirkegaard,CM,79,69,10,69,69,Metodista,46,Viborg,
14897,Max Anderson,CM,79,69,10,73,69,Metodista,32,Crawley Town,
16927,Ryan Astley,CM,79,69,10,67,69,Metodista,47,Dundee,
2567,Gastón Ramirez,AM,79,69,10,73,69,Trequartista,43,,
18123,Tommaso Barbieri,WD,79,69,10,67,69,Carrilero,41,Cremonese,
16885,Rúben Lameiras,WF,79,69,10,74,69,Inside Forward,32,Casa Pia AC,Liga Portugal
10694,Endre Botka,WD,79,69,10,72,69,Carrilero,32,Budapest Honvéd FC,Nemzeti Bajnokság II
19038,Jean-Manuel Mbom,CM,79,69,10,66,69,Metodista,55,,
8907,Bas Kuipers,CD,79,69,10,68,69,Zagueiro,41,Arouca,
18061,Tom Krauß,CM,79,69,10,72,69,Metodista,58,1. FC Köln,Bundesliga
11545,Guido Rodriguez,CM,79,69,10,70,69,Metodista,41,West Ham United,Premier League
9451,Cédric Hountondji,CD,79,69,10,71,69,Stopper,41,Angers,Ligue 1
20982,J. Torunarigha,CM,79,69,10,72,69,Metodista,46,Hamburger SV,2. Bundesliga
18182,Tristan Blackmon,CD,79,69,10,67,69,Stopper,41,Vancouver Whitecaps FC,Major League Soccer
18066,Tom Lowery,CM,79,69,10,66,69,Mezzala,46,Kilmarnock,
8153,Alex Roldán,CM,79,69,10,66,69,Metodista,47,Seattle Sounders FC,Major League Soccer
10374,Doğukan Sinik,CM,79,69,10,67,69,Mezzala,47,Antalyaspor,Süper Lig
19250,Rafael Obrador,CD,78,68,10,71,68,Zagueiro,32,Benfica,Liga Portugal
19457,Aziz Eraltay Behich,WM,78,68,10,66,68,Winger,47,,
19520,Josh Risdon,DM,78,68,10,65,68,Sentinelle,46,,
19651,Dylan Daniel Mahmoud Bronn,CM,78,68,10,66,68,Mezzala,54,,
19993,Walker Zimmerman,CM,78,68,10,66,68,Metodista,46,,
12608,Jesús David Murillo,CM,78,68,10,65,68,Metodista,45,LAFC,
20061,Nasser Al Dawsari,CM,78,68,10,65,68,Metodista,47,,
10940,Farrend Rawson,CD,78,68,10,69,68,Zagueiro,32,Derby County,Championship
10939,Farouk Chafaï,CD,78,68,10,72,68,Zagueiro,32,USM Alger,Algerian Ligue Professionnelle 1
