Name,Nation,Club,Position,Mentality,Foot,Primary Class,Secondary Class,Model,Level,Peak,DOB,Age,YOB
Youssouf Ndayishimiye,Burundi,OGC Nice,Central Defender,,,Cover,Stopper,,,
Aleksandr Golovin,Russia,OGC Nice,Wide Midfielder,,,Creator,Dribbler,,3rd Captain,
Eliesse Ben Seghir,Morocco,OGC Nice,Wide Midfielder,,,Creator,Dribbler,,,
Jérémie Boga,Ivory Coast,OGC Nice,Wide Midfielder,,,Dribbler,Sprinter,,,
Alexis Beka Beka,France,OGC Nice,Wide Midfielder,,,Dribbler,Sprinter,,,
Youssouf Fofana,France,OGC Nice,Central Midfielder,,,Controller,Cover,,Vice-Captain,
Morgan Sanson,France,OGC Nice,Central Midfielder,,Right,Distributor,Passer,,On Loan,
Sofiane Diop,Morocco,OGC Nice,Central Midfielder,,,Creator,Dribbler,,,
Pablo Rosario,Netherlands,OGC Nice,Central Midfielder,,,Controller,Distributor,,,
Edan Diop,France,OGC Nice,Central Midfielder,,,Distributor,Passer,,,
Tom Louchet,France,OGC Nice,Central Midfielder,,,Distributor,Passer,,,
Hicham Boudaoui,Algeria,OGC Nice,Central Midfielder,,,Controller,Distributor,,,
Soungoutou Magassa,France,OGC Nice,Central Midfielder,,,Controller,Cover,,,
Maghnes Akliouche,France,OGC Nice,Central Midfielder,,,Dribbler,Creator,,,
Denis Zakaria,Switzerland,OGC Nice,Central Midfielder,,,Controller,Cover,,,
Mohamed Camara,Mali,OGC Nice,Central Midfielder,,,Controller,Cover,,,
Khéphren Thuram,France,OGC Nice,Central Midfielder,,,Distributor,Dribbler,,,
Wissam Ben Yedder,France,OGC Nice,Central Forward,,,Striker,Dribbler,,Captain,
Folarin Balogun,United States,OGC Nice,Central Forward,,,Striker,Dribbler,,,
Gaëtan Laborde,France,OGC Nice,Central Forward,,,Striker,Powerhouse,,,
Breel Embolo,Switzerland,OGC Nice,Central Forward,,,Striker,Powerhouse,,,
Terem Moffi,Nigeria,OGC Nice,Central Forward,,,Striker,Sprinter,,,
Takumi Minamino,Japan,OGC Nice,Wide Forward,,,Striker,Dribbler,,,
Mohamed-Ali Cho,France,OGC Nice,Wide Forward,,,Striker,Dribbler,,,
Evann Guessand,France,OGC Nice,Wide Forward,,,Striker,Sprinter,,,
Aliou Baldé,Senegal,OGC Nice,Wide Forward,,,Striker,Sprinter,,,
Alexis Claude-Maurice,France,OGC Nice,Wide Forward,,,Striker,Dribbler,,,
Krépin Diatta,Senegal,OGC Nice,Wide Forward,,,Striker,Sprinter,,,
Duje Caleta-Car,Croatia,OL,CD,Balanced,R,Powerhouse,Aerial,Tank,84,84
Ernest Nuamah,Ghana,OL,WF,Balanced,L,Sprinter,Dribbler,Raider,85,85
Rayan Cherki,France,OL,WF,Attacking,E,Controller,Dribbler,Carrier,83,83
David Carmo,Portugal,Olympiacos,CD,Balanced,L,Stopper,Aerial,Centre Back,85,85
Luis Henrique,Brazil,OM,WM,Balanced,R,Creator,Passer,Maestro,82,82
Iliman N'Diaye,Senegal,OM,CM,Attacking,R,Creator,Dribbler,Magician,85,85
Geoffrey Kondogbia,Central African Republic,OM,CM,Balanced,L,Powerhouse,Engine,Gladiator,84,84
Matteo Guendouzi,France,OM,CM,Balanced,R,Cover,Commander,Anchor,83,83
Jay Matete,DR Congo,Oxford United,CM,Cautious,R,Engine,Stopper,Destroyer,81,81
Jonny,Portugal,PAOK,WD ,Balanced,R,Engine,Cover,Dynamo,82,84
Michael Cooper,England,Plymouth Argyle,GK,Balanced,R,Commander,Orthodox,Overseer,81,
Callum Burton,England,Plymouth Argyle,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,80,
Conor Hazard,England,Plymouth Argyle,GK,Cautious,L,Aerial,Orthodox,Shotstopper,78,78
Lino Sousa,England,Plymouth Argyle,WD ,Balanced,L,Sprinter,Engine,Shuttler,80,
Ashley Phillips,England,Plymouth Argyle,CD,Balanced,R,Aerial,Sprinter,Colossus,83,
Lewis Gibson,England,Plymouth Argyle,CD,Balanced,L,Stopper,Cover,Shield,83,
Julio Pleguezuelo,Spain,Plymouth Argyle,CD,Balanced,R,Stopper,Engine,Train,82,
Brendan Galloway,Zimbabwe,Plymouth Argyle,CD,Cautious,L,Stopper,Cover,Shield,82,
Dan Scarr,England,Plymouth Argyle,CD,Cautious,R,Aerial,Powerhouse,Colossus,81,
Bali Mumba,England,Plymouth Argyle,WM,Balanced,R,Sprinter,Engine,Shuttler,82,
Joe Edwards,England,Plymouth Argyle,WM,Balanced,R,Engine,Stopper,Destroyer,82,
Matthew Sorinola,England,Plymouth Argyle,WM,Balanced,R,Engine,Dribbler,Tornate,80,
Mickel Miller,England,Plymouth Argyle,WM,Attacking,L,Sprinter,Creator,Spark,79,
Tyreik Wright,Ireland,Plymouth Argyle,WM,Attacking,L,Sprinter,Dribbler,Raider,75,
Callum Wright,England,Plymouth Argyle,CM,Balanced,R,Engine,Creator,Raumdeuter,83,
Adam Forshaw,England,Plymouth Argyle,CM,Balanced,R,Engine,Commander,Driver,83,83
Alfie Devine,England,Plymouth Argyle,CM,Attacking,R,Engine,Creator,Raumdeuter,82,
Adam Randell,England,Plymouth Argyle,CM,Balanced,R,Engine,Commander,Driver,82,82
Jordan Houghton,England,Plymouth Argyle,CM,Balanced,R,Engine,Controller,Box-To-Box,81,81
Luke Cundle,England,Plymouth Argyle,CM,Attacking,R,Creator,Passer,Maestro,81,
Finn Azaz,Ireland,Plymouth Argyle,CM,Attacking,R,Creator,Dribbler,Magician,81,
Morgan Whittaker,England,Plymouth Argyle,WF,Attacking,L,Dribbler,Striker,Attacker,83,83
Ben Waine,New Zealand,Plymouth Argyle,CF,Balanced,R,Engine,Striker,Livewire,81,81
Ryan Hardie,Scotland,Plymouth Argyle,CF,Attacking,R,Engine,Striker,Livewire,81,
Mustapha Bundu,Sierra Leone,Plymouth Argyle,CF,Attacking,R,Sprinter,Creator,Spark,80,
Diogo Costa,Portugal,Porto,GK,Balanced,R,Distributor,Sweeper,Libero GK,85,85
Francisco Conceicao,Portugal,Porto,WM,Attacking,L,Creator,Dribbler,Magician,85,85
Pepe,Brazil,Porto,WM,Balanced,R,Dribbler,Sprinter,Winger,84,84
Nico Gonzalez,Spain,Porto,CM,Balanced,R,Controller,Engine,Conductor,85,85
Alan Varela,Argentina,Porto,CM,Balanced,R,Controller,Engine,Conductor,85,85
Galeno,Brazil,Porto,WF,Attacking,R,Creator,Dribbler,Magician,86,86
Gabriel Veron,Brazil,Porto,WF,Attacking,R,Sprinter,Dribbler,Raider,85,85
Mehdi Taremi,Iran,Porto,CF,Attacking,R,Creator,Striker,Fantasista,85,85
Freddie Woodman,England,Preston North End,GK,Cautious,R,Aerial,Orthodox,Shotstopper,83,
David Cornell,Wales,Preston North End,GK,Balanced,R,Distributor,Sweeper,Libero GK,81,
Josh Seary,England,Preston North End,WD ,Cautious,R,Engine,Sprinter,Shuttler,77,
Patrick Bauer,Germany,Preston North End,CD,Cautious,R,Stopper,Powerhouse,Rock,83,83
Jack Whatmough,England,Preston North End,CD,Balanced,R,Stopper,Controller,Lynchpin,83,
Andrew Hughes,Wales,Preston North End,CD,Balanced,L,Stopper,Aerial,Centre Back,82,
Jordan Storey,England,Preston North End,CD,Balanced,R,Stopper,Controller,Lynchpin,82,
Liam Lindsay,Scotland,Preston North End,CD,Balanced,L,Stopper,Engine,Train,82,
Greg Cunningham,Ireland,Preston North End,CD,Balanced,L,Stopper,Engine,Train,81,
Robbie Brady,Ireland,Preston North End,WM,Balanced,L,Dribbler,Engine,Outlet,,82
Brad Potts,England,Preston North End,CM,Balanced,R,Engine,Controller,Box-To-Box,83,
Ben Woodburn,Wales,Preston North End,CM,Balanced,R,Creator,Passer,Maestro,83,
Alan Browne,Ireland,Preston North End,CM,Balanced,R,Engine,Commander,Driver,83,
Will Keane,Ireland,Preston North End,CM,Balanced,R,Creator,Engine,Catalyst,82,82
Ali McCann,Northern Ireland,Preston North End,CM,Cautious,R,Engine,Stopper,Destroyer,82,
Duane Holmes,USA,Preston North End,CM,Balanced,R,Creator,Dribbler,Magician,82,82
Mads Frokjaer-Jensen,Denmark,Preston North End,CM,Attacking,R,Dribbler,Creator,Wizard,82,
Ryan Ledson,England,Preston North End,CM,Balanced,R,Engine,Commander,Driver,82,
Noah Mawene,France,Preston North End,CM,Balanced,R,Engine,Controller,Box-To-Box,80,
Kaedyn Kamara,England,Preston North End,CM,Balanced,R,Controller,Engine,Conductor,78,
Kian Taylor,England,Preston North End,CM,Balanced,R,Controller,Passer,Regista,77,
Liam Millar,Canada,Preston North End,WF,Attacking,R,Creator,Dribbler,Magician,83,
Emil Riis Jakobsen,Denmark,Preston North End,CF,Attacking,R,Striker,Sprinter,Rocket,83,
Ched Evans,Wales,Preston North End,CF,Attacking,R,Striker,Powerhouse,Rifle,82,
Milutin Osmajic,Montenegro,Preston North End,CF,Attacking,R,Powerhouse,Striker,Spearhead,82,
Layton Stewart,England,Preston North End,CF,Attacking,R,Striker,Sprinter,Rocket,81,
Felipe Rodriguez-Gentile,Argentina,Preston North End,CF,Attacking,R,Sprinter,Striker,Ghost,79,79
Gianluigi Donnarumma,Italy,PSG,GK,Cautious,R,Orthodox,Commander,Sentinel,89,90
Keylor Navas,Costa Rica,PSG,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,86,88
Achraf Hakimi,Morocco,PSG,WD ,Balanced,R,Sprinter,Engine,Shuttler,88,88
Lucas Hernandez,France,PSG,WD ,Attacking,L,Engine,Sprinter,Shuttler,87,87
Nuno Mendes,Portugal,PSG,WD ,Attacking,L,Sprinter,Cover,Flanker,86,86
Marquinhos,Brazil,PSG,CD,Cautious,R,Stopper,Cover,Shield,87,89
Milan Škriniar,Slovakia,PSG,CD,Balanced,R,Stopper,Powerhouse,Rock,87,88
Presnel Kimpembe,France,PSG,CD,Balanced,L,Stopper,Powerhouse,Rock,85,85
Warren Zaire-Emery,France,PSG,CM,Balanced,R,Controller,Creator,Pivot,87,87
Danilo Pereira,Portugal,PSG,CM,Cautious,R,Powerhouse,Stopper,Enforcer,86,86
Vitinha,Portugal,PSG,CM,Balanced,R,Creator,Engine,Catalyst,86,86
Manuel Ugarte,Uruguay,PSG,CM,Cautious,R,Cover,Engine,Guardian,85,85
Fabian Ruiz,Spain,PSG,CM,Balanced,L,Controller,Creator,Pivot,85,85
Carlos Soler,Spain,PSG,CM,Balanced,R,Controller,Creator,Pivot,85,85
Lucas Beraldo,Brazil,PSG,CM,Cautious,L,Cover,Engine,Guardian,84,84
Kylian Mbappe,France,PSG,WF,Attacking,R,Sprinter,Striker,Ghost,93,94
Ousmane Dembele,France,PSG,WF,Attacking,E,Dribbler,Creator,Wizard,89,89
Bradley Barcola,France,PSG,WF,Attacking,R,Sprinter,Creator,Spark,86,86
Randal Kolo Muani,France,PSG,CF,Attacking,R,Striker,Sprinter,Rocket,87,87
Goncalo Ramos,Portugal,PSG,CF,Balanced,R,Striker,Engine,Poacher,85,85
Hugo Ekitike,France,PSG,CF,Balanced,R,Sprinter,Striker,Ghost,84,84
Armel Bella-Kotchap,Germany,PSV,CD,Balanced,R,Stopper,Aerial,Centre Back,83,83
Malik Tillman,USA,PSV,CM,Attacking,R,Creator,Dribbler,Magician,84,84
Johan Bakayoko,Belgium,PSV,WF,Attacking,L,Sprinter,Creator,Spark,84,84
Asmir Begović,Bosnia,QPR,GK,Cautious,R,Orthodox,Acrobat,Wall,83,83
Jordan Archer,Scotland,QPR,GK,Cautious,R,Acrobat,Sweeper,Hawk,82,
Joe Walsh,England,QPR,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,81,
Murphy Mahoney,England,QPR,GK,Cautious,R,Acrobat,Distributor,All-Rounder,81,
Morgan Fox,Wales,QPR,WD ,Balanced,L,Engine,Cover,Dynamo,83,
Tommy Smith,England,QPR,WD ,Balanced,R,Cover,Commander,Anchor,83,
Kenneth Paal,Suriname,QPR,WD ,Balanced,L,Sprinter,Cover,Flanker,82,
Ziyad Larkeche,France,QPR,WD ,Balanced,L,Engine,Sprinter,Shuttler,81,
Aaron Drewe,India,QPR,WD ,Balanced,R,Sprinter,Engine,Shuttler,80,80
Osman Kakay,Sierra Leone,QPR,WD ,Balanced,R,Engine,Cover,Dynamo,80,
Steve Cook,England,QPR,CD,Balanced,R,Stopper,Engine,Train,83,83
Jake Clarke-Salter,England,QPR,CD,Balanced,L,Stopper,Powerhouse,Rock,82,82
Jimmy Dunne,Ireland,QPR,CD,Cautious,R,Stopper,Commander,Leader,82,82
Ilias Chair,Morocco,QPR,WM,Balanced,R,Creator,Dribbler,Magician,84,84
Sam Field,England,QPR,CM,Balanced,L,Engine,Controller,Box-To-Box,83,83
Jack Colback,England,QPR,CM,Balanced,L,Engine,Controller,Box-To-Box,82,84
Taylor Richards,England,QPR,CM,Attacking,L,Dribbler,Creator,Wizard,81,
Elijah Dixon-Bonner,England,QPR,CM,Balanced,R,Controller,Engine,Conductor,80,80
Rafferty Pedder,England,QPR,CM,Balanced,R,Engine,Creator,Raumdeuter,80,
Lucas Andersen,Denmark,QPR,WF,Attacking,R,Creator,Passer,Maestro,84,84
Chris Willock,England,QPR,WF,Attacking,R,Dribbler,Creator,Wizard,83,83
Paul Smyth,Northern Ireland,QPR,WF,Attacking,R,Sprinter,Creator,Spark,82,
Michael Frey,Belgium,QPR,CF,Balanced,R,Engine,Striker,Livewire,84,84
Lyndon Dykes,Scotland,QPR,CF,Balanced,R,Powerhouse,Aerial,Tank,83,83
Sinclair Armstrong,Ireland,QPR,CF,Attacking,R,Powerhouse,Dribbler,Trailblazer,82,
David Raum,Germany,RB Leipzig,WD ,Attacking,L,Passer,Cover,Provider,85,85
Willi Orban,Austria,RB Leipzig,CD,Balanced,R,Stopper,Commander,Leader,86,86
Mohamed Simakan,France,RB Leipzig,CD,Balanced,R,Stopper,Sprinter,Shadow,85,85
Castello Lukeba,France,RB Leipzig,CD,Balanced,L,Cover,Stopper,Cornerback,84,84
Fabio Carvalho,Portugal,RB Leipzig,WM,Attacking,R,Creator,Dribbler,Magician,84,84
Xavi Simons,Netherlands,RB Leipzig,CM,Attacking,R,Creator,Engine,Catalyst,87,87
Dani Olmo,Spain,RB Leipzig,CM,Attacking,R,Creator,Dribbler,Magician,86,86
Xavier Schlager,Austria,RB Leipzig,CM,Balanced,L,Engine,Commander,Driver,85,85
Lois Openda,Belgium,RB Leipzig,CF,Balanced,R,Sprinter,Striker,Ghost,86,86
Benjamin Sesko,Slovenia,RB Leipzig,CF,Balanced,R,Aerial,Powerhouse,Colossus,86,86
Amar Dedic,Bosnia,RB Salzburg,WD ,Balanced,R,Controller,Engine,Conductor,84,84
Maurits Kjaergaard,Denmark,RB Salzburg,CM,Balanced,L,Powerhouse,Aerial,Tank,85,85
Lucas Gourna-Douath,France,RB Salzburg,CM,Balanced,R,Controller,Engine,Conductor,84,84
Luka Sucic,Croatia,RB Salzburg,CM,Attacking,L,Creator,Dribbler,Magician,83,83
Mads Bidstrup,Denmark,RB Salzburg,CM,Balanced,R,Engine,Commander,Driver,82,82
Karim Konate,Ivory Coast,RB Salzburg,CF,Balanced,R,Sprinter,Striker,Ghost,85,85
Elye Wahi,France,RC Lens,CF,Attacking,R,Striker,Sprinter,Rocket,85,85
Dom Ballard,England,Reading,CF,Balanced,R,Striker,Sprinter,Rocket,82,82
Rui Silva,Portugal,Real Betis,GK,Cautious,L,Acrobat,Orthodox,Shotstopper,84,84
Claudio Bravo,Chile,Real Betis,GK,Balanced,R,Distributor,Sweeper,Libero GK,,85
Juan Miranda,Spain,Real Betis,WD ,Attacking,L,Engine,Cover,Dynamo,85,85
Youssouf Sabaly,Senegal,Real Betis,WD ,Balanced,R,Engine,Sprinter,Shuttler,84,84
Hector Bellerin,Spain,Real Betis,WD ,Balanced,R,Sprinter,Engine,Shuttler,84,84
Aitor Ruibal,Spain,Real Betis,WD ,Balanced,R,Engine,Commander,Driver,84,84
Abner Vinicius,Brazil,Real Betis,WD ,Attacking,L,Sprinter,Engine,Shuttler,84,84
Marc Barta,Spain,Real Betis,CD,Balanced,L,Stopper,Engine,Train,84,85
Ez Abde,Morocco,Real Betis,WM,Attacking,R,Dribbler,Sprinter,Winger,85,85
Andres Guardado,Mexico,Real Betis,WM,Balanced,L,Engine,Creator,Raumdeuter,85,86
William Carvalho,Portugal,Real Betis,CM,Cautious,R,Cover,Controller,Anchor,85,85
Marc Roca,Spain,Real Betis,CM,Balanced,L,Controller,Engine,Conductor,85,
Isco,Spain,Real Betis,CM,Attacking,R,Creator,Dribbler,Magician,85,87
Pablo Fornals,Spain,Real Betis,CM,Balanced,R,Creator,Engine,Catalyst,84,84
Sergio Canales,Spain,Real Betis,CM,Attacking,L,Creator,Dribbler,Magician,83,83
Guido Rodriguez,Argentina,Real Betis,CM,Cautious,R,Cover,Stopper,Cornerback,83,85
Luiz Henrique,Brazil,Real Betis,WF,Attacking,L,Dribbler,Sprinter,Winger,84,84
Nabil Fekir,France,Real Betis,CF,Attacking,L,Creator,Striker,Fantasista,86,86
Ayoze Perez,Spain,Real Betis,CF,Balanced,R,Engine,Creator,Raumdeuter,85,85
Willian Jose,Brazil,Real Betis,CF,Attacking,R,Powerhouse,Striker,Spearhead,85,85
Thibaut Courtois,Belgium,Real Madrid,GK,Cautious,L,Orthodox,Acrobat,Wall,89,90
Kepa Arrizabalaga,Spain,Real Madrid,GK,Balanced,R,Acrobat,Orthodox,Shotstopper,86,86
Ferland Mendy,France,Real Madrid,WD ,Balanced,L,Sprinter,Engine,Shuttler,88,88
Dani Carvajal,Spain,Real Madrid,WD ,Cautious,R,Cover,Engine,Guardian,86,87
Fran Garcia,Spain,Real Madrid,WD ,Balanced,L,Sprinter,Engine,Shuttler,85,85
David Alaba,Austria,Real Madrid,CD,Balanced,L,Passer,Cover,Provider,88,88
Antonio Rudiger,Germany,Real Madrid,CD,Cautious,R,Stopper,Powerhouse,Rock,88,88
Nacho,Spain,Real Madrid,CD,Cautious,R,Stopper,Commander,Leader,86,86
Lucas Vasquez,Spain,Real Madrid,WM,Balanced,R,Sprinter,Cover,Flanker,83,83
Jude Bellingham,England,Real Madrid,CM,Balanced,R,Creator,Engine,Catalyst,93,92
Toni Kroos,Germany,Real Madrid,CM,Balanced,E,Controller,Passer,Regista,91,90
Luka Modric,Croatia,Real Madrid,CM,Balanced,R,Controller,Creator,Pivot,90,90
Ernesto Valverde,Uruguay,Real Madrid,CM,Balanced,R,Engine,Commander,Driver,89,89
Aurelien Tchouameni,France,Real Madrid,CM,Cautious,R,Commander,Engine,General,88,88
Eduardo Camavinga,France,Real Madrid,CM,Balanced,L,Commander,Engine,General,88,88
Brahim Diaz,Spain,Real Madrid,CM,Attacking,L,Creator,Dribbler,Magician,87,87
Dani Ceballos,Spain,Real Madrid,CM,Balanced,R,Creator,Engine,Catalyst,84,84
Vinicius Juinor,Brazil,Real Madrid,WF,Attacking,R,Creator,Dribbler,Magician,92,91
Rodrygo,Brazil,Real Madrid,WF,Balanced,R,Creator,Dribbler,Magician,87,88
Joselu,Spain,Real Madrid,CF,Balanced,R,Powerhouse,Striker,Spearhead,84,84
Santi Cazorla,Spain,Real Oviedo,CM,Balanced,E,Controller,Creator,Pivot,84,87
Alex Remiro,Spain,Real Sociedad,GK,Balanced,R,Acrobat,Distributor,All-Rounder,85,85
Kieran Tierney,Scotland,Real Sociedad,WD ,Balanced,L,Cover,Engine,Guardian,84,84
Hamari Traore,Mali,Real Sociedad,WD ,Balanced,R,Engine,Sprinter,Shuttler,84,84
Alvaro Odriozola,Spain,Real Sociedad,WD ,Balanced,R,Engine,Controller,Box-To-Box,84,84
Aihen Munoz,Spain,Real Sociedad,WD ,Balanced,L,Engine,Cover,Dynamo,84,84
Aritz Elustondo,Spain,Real Sociedad,CD,Balanced,R,Stopper,Commander,Leader,86,86
Robin Le Normand,France,Real Sociedad,CD,Balanced,R,Stopper,Powerhouse,Rock,85,85
Igor Zubeldia,Spain,Real Sociedad,CD,Attacking,R,Stopper,Engine,Train,85,
Brais Mendez,Spain,Real Sociedad,WM,Attacking,L,Creator,Passer,Maestro,83,83
Martin Zubimendi,Spain,Real Sociedad,CM,Balanced,R,Controller,Engine,Conductor,86,86
Martin Zubimendi,Spain,Real Sociedad,CM,Balanced,R,Controller,Engine,Conductor,85,85
Mikel Merino,Spain,Real Sociedad,CM,Balanced,L,Engine,Controller,Box-To-Box,85,85
Benat Turrientes,Spain,Real Sociedad,CM,Balanced,R,Engine,Stopper,Destroyer,84,84
Arsen Zakharyan,Russia,Real Sociedad,CM,Attacking,R,Passer,Creator,Playmaker,84,
Jon Olasagasti,Spain,Real Sociedad,CM,Balanced,L,Controller,Engine,Conductor,84,84
Jon Magunazelala,Spain,Real Sociedad,CM,Attacking,R,Sprinter,Creator,Spark,82,82
Takefusa Kubo,Japan,Real Sociedad,WF,Attacking,L,Creator,Dribbler,Magician,86,86
Mikel Oyarzabal,Spain,Real Sociedad,WF,Attacking,L,Creator,Dribbler,Magician,86,86
Ander Barrenetxea,Spain,Real Sociedad,WF,Attacking,R,Creator,Dribbler,Magician,85,85
Carlos Fernandez,Spain,Real Sociedad,CF,Balanced,L,Striker,Creator,Assassin,85,
Andre Silva,Portugal,Real Sociedad,CF,Balanced,R,Aerial,Striker,Target,85,85
Umar Sadiq,Nigeria,Real Sociedad,CF,Balanced,R,Sprinter,Striker,Ghost,84,84
Mohamed Daramy,Denmark,Reims,WF,Attacking,R,Dribbler,Sprinter,Winger,85,85
Adrien Truffert,France,Rennes,WD ,Attacking,L,Engine,Cover,Dynamo,85,85
Nemanja Matic,Serbia,Rennes,CM,Cautious,L,Commander,Engine,General,82,82
Martin Terrier,France,Rennes,WF,Attacking,R,Creator,Striker,Fantasista,84,84
Arnaud Kalimuendo,France,Rennes,CF,Attacking,R,Striker,Sprinter,Rocket,84,84
Hugo Lloris,France,Retired,GK,Cautious,L,Acrobat,Sweeper,Hawk,,88
Mart Poom,Estonia,Retired,GK,Cautious,R,Orthodox,Commander,Sentinel,,82
Shay Given,Ireland,Retired,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,,85
Tom Heaton,England,Retired,GK,Cautious,R,Commander,Orthodox,Overseer,,84
Edwin van der Sar,Netherlands,Retired,GK,Balanced,R,Distributor,Sweeper,Libero GK,,93
Jens Lehmann,Germany,Retired,GK,Cautious,R,Commander,Orthodox,Overseer,,86
Thomas Sorensen,Denmark,Retired,GK,Cautious,R,Orthodox,Acrobat,Wall,,81
Anti Niemi,Finland,Retired,GK,Cautious,R,Orthodox,Acrobat,Wall,,82
Brian Jensen,Denmark,Retired,GK,Cautious,R,Orthodox,Commander,Sentinel,,79
Lukasz Fabianski,Poland,Retired,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,,85
Carlo Cudicini,Italy,Retired,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,,84
Brad Friedel,USA,Retired,GK,Cautious,R,Orthodox,Commander,Sentinel,,83
Julián Speroni,Argentina,Retired,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,,83
Gabor Kiraly,England,Retired,GK,Cautious,R,Orthodox,Commander,Sentinel,,81
Ian Walker,England,Retired,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,,82
Tim Flowers,England,Retired,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,,82
Mark Bosnich,Australia,Retired,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,,84
Nigel Spink,England,Retired,GK,Cautious,R,Orthodox,Commander,Sentinel,,80
David Seaman,England,Retired,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,,89
Petr Čech,Czech Republic,Retired,GK,Cautious,L,Orthodox,Commander,Sentinel,,92
David Stockdale,England,Retired,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,,80
Wayne Hennessey,Wales,Retired,GK,Cautious,R,Orthodox,Commander,Sentinel,,81
Peter Schmeichel,Denmark,Retired,GK,Balanced,R,Commander,Orthodox,Overseer,,92
Manuel Almunia,Spain,Retired,GK,Cautious,R,Orthodox,Distributor,Sentry,,84
Mark Schwarzer,Australia,Retired,GK,Cautious,R,Orthodox,Commander,Sentinel,,82
Marcus Bettinelli,England,Retired,GK,Cautious,R,Orthodox,Distributor,Sentry,,82
Shaka Hislop,Trinidad & Tobago,Retired,GK,Cautious,R,Orthodox,Commander,Sentinel,,83
Carl Ikeme,Nigeria,Retired,GK,Cautious,R,Orthodox,Commander,Sentinel,,79
Kasey Keller,USA,Retired,GK,Cautious,R,Orthodox,Commander,Sentinel,,83
Erik Thorstvedt,Denmark,Retired,GK,Cautious,R,Orthodox,Commander,Sentinel,,81
Ludek Miklosko,Czech Republic,Retired,GK,Cautious,R,Orthodox,Commander,Sentinel,,82
Nigel Martyn,England,Retired,GK,Cautious,R,Orthodox,Acrobat,Wall,,81
Tim Howard,USA,Retired,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,,85
Neville Southall,Wales,Retired,GK,Cautious,R,Orthodox,Commander,Sentinel,,84
John Lukic,England,Retired,GK,Cautious,R,Orthodox,Acrobat,Wall,,80
Craig Gordon,Scotland,Retired,GK,Cautious,R,Aerial,Orthodox,Wall,,82
Jerzy Dudek,Poland,Retired,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,,85
Gary Neville,England,Retired,WD ,Balanced,R,Cover,Engine,Guardian,,87
Alan Wright,England,Retired,WD ,Balanced,L,Engine,Sprinter,Shuttler,,81
Julian Dicks,England,Retired,WD ,Balanced,L,Powerhouse,Cover,Bulwark,,80
Stephen Warnock,England,Retired,WD ,Balanced,L,Engine,Cover,Dynamo,,83
Jason Dodd,England,Retired,WD ,Balanced,R,Cover,Engine,Guardian,,80
Giovanni van Bronckhorst,Netherlands,Retired,WD ,Attacking,L,Striker,Cover,Sniper,,86
Francis Benali,England,Retired,WD ,Balanced,L,Cover,Engine,Guardian,,81
Graham Branch,England,Retired,WD ,Balanced,L,Engine,Cover,Dynamo,,78
Lauren,Cameroon,Retired,WD ,Balanced,R,Powerhouse,Cover,Bulwark,,88
Jeff Kenna,Ireland,Retired,WD ,Balanced,R,Cover,Engine,Guardian,,82
Branislav Ivanović,Serbia,Retired,WD ,Cautious,R,Powerhouse,Stopper,Enforcer,,88
Graeme Le Saux,England,Retired,WD ,Cautious,L,Passer,Cover,Provider,,84
Michael Gray,England,Retired,WD ,Balanced,L,Cover,Engine,Guardian,,82
Denis Irwin,Ireland,Retired,WD ,Balanced,R,Cover,Engine,Guardian,,86
Alan Hutton,Scotland,Retired,WD ,Balanced,R,Engine,Sprinter,Shuttler,,83
Pablo Zabaleta,Argentina,Retired,WD ,Cautious,R,Cover,Powerhouse,Stalwart,,86
Aleksandar Kolarov,Serbia,Retired,WD ,Balanced,L,Striker,Cover,Sniper,,86
Ryan Bertrand,England,Retired,WD ,Attacking,L,Sprinter,Cover,Flanker,,83
Julio Arca,Argentina,Retired,WD ,Attacking,L,Engine,Cover,Dynamo,,82
Christian Fuchs,Austria,Retired,WD ,Balanced,L,Engine,Cover,Dynamo,,84
Ashley Cole,England,Retired,WD ,Balanced,L,Sprinter,Cover,Flanker,,93
Nigel Winterburn,England,Retired,WD ,Balanced,L,Cover,Engine,Guardian,,84
Jose Enrique,Spain,Retired,WD ,Balanced,L,Cover,Engine,Guardian,,84
Bruno Saltor,Spain,Retired,WD ,Balanced,R,Cover,Engine,Guardian,,82
Warren Barton,England,Retired,WD ,Balanced,R,Cover,Engine,Guardian,,82
Steve Staunton,England,Retired,WD ,Balanced,L,Cover,Engine,Guardian,,82
Lee Dixon,England,Retired,WD ,Balanced,R,Cover,Engine,Guardian,,84
Wayne Bridge,England,Retired,WD ,Balanced,L,Engine,Sprinter,Shuttler,,84
